날짜,노선명,역명,승차총승객수,하차총승객수,총승하차인원,월
2023-01-24,2호선,신림,24239,27325,51564,1
2023-01-24,2호선,구로디지털단지,18113,19156,37269,1
2023-01-24,2호선,홍대입구,39453,38788,78241,1
2023-01-24,3호선,고속터미널,53902,30018,83920,1
2023-01-24,4호선,서울역,3195,8173,11368,1
2023-01-24,4호선,사당,10966,10611,21577,1
2023-01-24,7호선,고속터미널,20412,6167,26579,1
2023-01-24,7호선,가산디지털단지,7698,7651,15349,1
2023-01-24,8호선,잠실(송파구청),10488,11407,21895,1
2023-01-24,9호선,고속터미널,11819,10618,22437,1
2023-01-24,경부선,서울역,11372,1642,13014,1
2023-01-24,경부선,가산디지털단지,3200,5376,8576,1
2023-01-24,경의선,서울역,968,708,1676,1
2023-01-24,경의선,홍대입구,954,1570,2524,1
2023-01-24,공항철도 1호선,서울역,11268,7138,18406,1
2023-01-24,공항철도 1호선,홍대입구,8089,8274,16363,1
2023-01-24,분당선,선릉,2245,3669,5914,1
2023-01-24,신림선,신림,756,1144,1900,1
2023-01-25,신림선,신림,1524,2277,3801,1
2023-01-25,분당선,선릉,13585,20368,33953,1
2023-01-25,공항철도 1호선,홍대입구,10482,11042,21524,1
2023-01-25,공항철도 1호선,서울역,11715,8694,20409,1
2023-01-25,경의선,홍대입구,1599,2107,3706,1
2023-01-25,경의선,서울역,4244,4508,8752,1
2023-01-25,경부선,가산디지털단지,16361,19184,35545,1
2023-01-25,경부선,서울역,10270,2213,12483,1
2023-01-25,9호선,고속터미널,13125,15144,28269,1
2023-01-25,8호선,잠실(송파구청),14435,16557,30992,1
2023-01-25,7호선,가산디지털단지,44991,44427,89418,1
2023-01-25,7호선,고속터미널,19138,12325,31463,1
2023-01-25,4호선,사당,22901,19599,42500,1
2023-01-25,4호선,서울역,11299,16149,27448,1
2023-01-25,3호선,고속터미널,45915,35985,81900,1
2023-01-25,2호선,홍대입구,55461,55250,110711,1
2023-01-25,2호선,구로디지털단지,56491,56696,113187,1
2023-01-25,2호선,신림,52200,51769,103969,1
2023-01-25,2호선,사당,32860,36634,69494,1
2023-01-25,2호선,강남,78496,75246,153742,1
2023-01-25,2호선,선릉,55891,49445,105336,1
2023-01-25,2호선,잠실(송파구청),66039,65833,131872,1
2023-01-25,1호선,서울역,48780,40081,88861,1
2023-01-26,2호선,사당,39321,43590,82911,1
2023-01-26,2호선,신림,58628,56891,115519,1
2023-01-26,2호선,구로디지털단지,65086,65113,130199,1
2023-01-26,2호선,홍대입구,64566,64769,129335,1
2023-01-26,3호선,고속터미널,44462,40385,84847,1
2023-01-26,4호선,서울역,13592,20873,34465,1
2023-01-26,4호선,사당,26342,22539,48881,1
2023-01-26,7호선,고속터미널,18233,14393,32626,1
2023-01-26,7호선,가산디지털단지,51308,51862,103170,1
2023-01-26,8호선,잠실(송파구청),16509,19406,35915,1
2023-01-26,9호선,고속터미널,13720,16938,30658,1
2023-01-26,경부선,서울역,9991,2607,12598,1
2023-01-26,경부선,가산디지털단지,19513,22745,42258,1
2023-01-26,경의선,서울역,4804,5986,10790,1
2023-01-26,경의선,홍대입구,1962,2454,4416,1
2023-01-26,공항철도 1호선,서울역,11806,9418,21224,1
2023-01-26,공항철도 1호선,홍대입구,12476,13123,25599,1
2023-01-26,분당선,선릉,15398,23440,38838,1
2023-01-26,신림선,신림,1714,2465,4179,1
2023-01-26,1호선,서울역,55577,48976,104553,1
2023-01-26,2호선,잠실(송파구청),76455,77494,153949,1
2023-01-26,2호선,선릉,63916,56817,120733,1
2023-01-26,2호선,강남,90595,88024,178619,1
2023-01-27,1호선,서울역,58008,53796,111804,1
2023-01-27,2호선,잠실(송파구청),83210,82242,165452,1
2023-01-27,2호선,선릉,63959,56924,120883,1
2023-01-27,2호선,강남,96333,94974,191307,1
2023-01-27,2호선,사당,43719,48505,92224,1
2023-01-27,2호선,신림,61285,59597,120882,1
2023-01-27,2호선,구로디지털단지,65495,65775,131270,1
2023-01-27,2호선,홍대입구,69998,73160,143158,1
2023-01-27,3호선,고속터미널,51455,48777,100232,1
2023-01-27,4호선,서울역,13415,22606,36021,1
2023-01-27,4호선,사당,29386,25945,55331,1
2023-01-27,7호선,고속터미널,19649,15267,34916,1
2023-01-27,7호선,가산디지털단지,50095,49587,99682,1
2023-01-27,8호선,잠실(송파구청),17621,20699,38320,1
2023-01-27,9호선,고속터미널,14608,19875,34483,1
2023-01-27,경부선,서울역,11557,3227,14784,1
2023-01-27,경부선,가산디지털단지,18880,22027,40907,1
2023-01-27,경의선,서울역,4589,6076,10665,1
2023-01-27,경의선,홍대입구,1951,2612,4563,1
2023-01-27,공항철도 1호선,서울역,12700,10781,23481,1
2023-01-27,공항철도 1호선,홍대입구,13207,14231,27438,1
2023-01-27,분당선,선릉,15245,22962,38207,1
2023-01-27,신림선,신림,1780,2486,4266,1
2023-01-28,1호선,서울역,38435,36946,75381,1
2023-01-28,2호선,잠실(송파구청),71860,69178,141038,1
2023-01-28,2호선,선릉,24979,21935,46914,1
2023-01-28,2호선,강남,64728,64541,129269,1
2023-01-28,2호선,사당,35163,38624,73787,1
2023-01-28,2호선,신림,47121,45410,92531,1
2023-01-28,2호선,구로디지털단지,36452,35856,72308,1
2023-01-28,2호선,홍대입구,76447,85763,162210,1
2023-01-28,3호선,고속터미널,54097,50906,105003,1
2023-01-28,4호선,서울역,6470,16206,22676,1
2023-01-28,4호선,사당,23356,21297,44653,1
2023-01-28,7호선,고속터미널,16282,12281,28563,1
2023-01-28,7호선,가산디지털단지,14658,12989,27647,1
2023-01-28,8호선,잠실(송파구청),14854,17374,32228,1
2023-01-28,9호선,고속터미널,13491,19952,33443,1
2023-01-28,경부선,서울역,9811,2627,12438,1
2023-01-28,경부선,가산디지털단지,6163,8360,14523,1
2023-01-28,경의선,서울역,1294,1399,2693,1
2023-01-28,경의선,홍대입구,2141,2829,4970,1
2023-01-28,공항철도 1호선,서울역,10701,10240,20941,1
2023-01-28,공항철도 1호선,홍대입구,15652,16388,32040,1
2023-01-28,분당선,선릉,5155,8235,13390,1
2023-01-28,신림선,신림,1313,1735,3048,1
2023-01-29,신림선,신림,1175,1558,2733,1
2023-01-29,1호선,서울역,30499,29544,60043,1
2023-01-29,2호선,잠실(송파구청),54977,52721,107698,1
2023-01-29,2호선,선릉,13576,11646,25222,1
2023-01-29,2호선,강남,37152,35054,72206,1
2023-01-29,2호선,사당,23518,25974,49492,1
2023-01-29,2호선,신림,35785,34561,70346,1
2023-01-29,2호선,구로디지털단지,26000,25154,51154,1
2023-01-29,2호선,홍대입구,62002,61608,123610,1
2023-01-29,3호선,고속터미널,41471,40193,81664,1
2023-01-29,4호선,서울역,5122,13201,18323,1
2023-01-29,4호선,사당,16625,15710,32335,1
2023-01-29,7호선,고속터미널,12274,8775,21049,1
2023-01-29,7호선,가산디지털단지,10077,9094,19171,1
2023-01-29,8호선,잠실(송파구청),11825,13037,24862,1
2023-01-29,9호선,고속터미널,10511,15521,26032,1
2023-01-29,경부선,서울역,9093,2261,11354,1
2023-01-29,경부선,가산디지털단지,4546,6221,10767,1
2023-01-29,경의선,서울역,1026,955,1981,1
2023-01-29,경의선,홍대입구,1885,2255,4140,1
2023-01-29,공항철도 1호선,서울역,10231,9221,19452,1
2023-01-29,공항철도 1호선,홍대입구,13523,12789,26312,1
2023-01-29,분당선,선릉,2876,4342,7218,1
2023-01-30,1호선,서울역,50073,48595,98668,1
2023-01-30,2호선,잠실(송파구청),76109,76419,152528,1
2023-01-30,2호선,선릉,63492,56438,119930,1
2023-01-30,2호선,강남,89390,86111,175501,1
2023-01-30,2호선,사당,38584,42627,81211,1
2023-01-30,2호선,신림,57861,55769,113630,1
2023-01-30,2호선,구로디지털단지,63927,63983,127910,1
2023-01-30,2호선,홍대입구,61782,64112,125894,1
2023-01-30,3호선,고속터미널,43086,40868,83954,1
2023-01-30,4호선,서울역,12498,19332,31830,1
2023-01-30,4호선,사당,26197,22312,48509,1
2023-01-30,7호선,고속터미널,17198,14274,31472,1
2023-01-30,7호선,가산디지털단지,49927,50093,100020,1
2023-01-30,8호선,잠실(송파구청),15815,18069,33884,1
2023-01-30,9호선,고속터미널,13107,16997,30104,1
2023-01-30,경부선,서울역,8245,2647,10892,1
2023-01-30,경부선,가산디지털단지,19098,22165,41263,1
2023-01-30,경의선,서울역,5002,6218,11220,1
2023-01-30,경의선,홍대입구,1809,2315,4124,1
2023-01-30,공항철도 1호선,서울역,10326,9465,19791,1
2023-01-30,공항철도 1호선,홍대입구,12331,11972,24303,1
2023-01-30,분당선,선릉,15136,22829,37965,1
2023-01-30,신림선,신림,1698,2400,4098,1
2023-01-31,9호선,고속터미널,13372,17251,30623,1
2023-01-31,3호선,고속터미널,42694,40791,83485,1
2023-01-31,4호선,서울역,12863,19304,32167,1
2023-01-31,4호선,사당,27330,23169,50499,1
2023-01-31,7호선,고속터미널,16866,14409,31275,1
2023-01-31,7호선,가산디지털단지,49869,50247,100116,1
2023-01-31,8호선,잠실(송파구청),15854,18592,34446,1
2023-01-31,경부선,가산디지털단지,19555,22391,41946,1
2023-01-31,경부선,서울역,7701,2324,10025,1
2023-01-31,1호선,서울역,50559,47835,98394,1
2023-01-31,2호선,잠실(송파구청),78572,77606,156178,1
2023-01-31,공항철도 1호선,서울역,10085,8641,18726,1
2023-01-31,공항철도 1호선,홍대입구,12212,12106,24318,1
2023-01-31,분당선,선릉,15294,23177,38471,1
2023-01-31,신림선,신림,1765,2374,4139,1
2023-01-31,2호선,선릉,64882,57288,122170,1
2023-01-31,2호선,강남,91186,87738,178924,1
2023-01-31,2호선,사당,40236,44162,84398,1
2023-01-31,2호선,신림,59455,57368,116823,1
2023-01-31,2호선,구로디지털단지,65092,65250,130342,1
2023-01-31,2호선,홍대입구,62753,65367,128120,1
2023-01-31,경의선,홍대입구,1971,2286,4257,1
2023-01-31,경의선,서울역,4831,6073,10904,1
2023-02-01,2호선,신림,59650,57704,117354,2
2023-02-01,2호선,구로디지털단지,65381,65150,130531,2
2023-02-01,신림선,신림,1696,2499,4195,2
2023-02-01,4호선,서울역,13330,19832,33162,2
2023-02-01,4호선,사당,27418,23217,50635,2
2023-02-01,3호선,고속터미널,42891,40812,83703,2
2023-02-01,2호선,홍대입구,63760,66515,130275,2
2023-02-01,7호선,고속터미널,16702,14255,30957,2
2023-02-01,7호선,가산디지털단지,50468,50372,100840,2
2023-02-01,8호선,잠실(송파구청),16416,19015,35431,2
2023-02-01,9호선,고속터미널,13598,17445,31043,2
2023-02-01,경부선,서울역,7278,2367,9645,2
2023-02-01,경부선,가산디지털단지,19367,22573,41940,2
2023-02-01,경의선,서울역,4871,6314,11185,2
2023-02-01,경의선,홍대입구,1920,2345,4265,2
2023-02-01,공항철도 1호선,서울역,10290,8871,19161,2
2023-02-01,공항철도 1호선,홍대입구,12347,12756,25103,2
2023-02-01,분당선,선릉,15393,23356,38749,2
2023-02-01,1호선,서울역,51305,48575,99880,2
2023-02-01,2호선,잠실(송파구청),79092,78771,157863,2
2023-02-01,2호선,선릉,65776,57783,123559,2
2023-02-01,2호선,강남,91885,88788,180673,2
2023-02-01,2호선,사당,40287,44734,85021,2
2023-02-02,분당선,선릉,15364,23479,38843,2
2023-02-02,공항철도 1호선,홍대입구,12196,12504,24700,2
2023-02-02,공항철도 1호선,서울역,10572,9068,19640,2
2023-02-02,1호선,서울역,51113,49190,100303,2
2023-02-02,2호선,잠실(송파구청),80101,79421,159522,2
2023-02-02,2호선,선릉,65114,57525,122639,2
2023-02-02,2호선,강남,92986,89869,182855,2
2023-02-02,2호선,사당,41053,45358,86411,2
2023-02-02,2호선,신림,60024,57964,117988,2
2023-02-02,2호선,구로디지털단지,65340,65516,130856,2
2023-02-02,2호선,홍대입구,63285,66381,129666,2
2023-02-02,3호선,고속터미널,43883,41820,85703,2
2023-02-02,4호선,서울역,12929,20077,33006,2
2023-02-02,4호선,사당,27572,22942,50514,2
2023-02-02,7호선,고속터미널,16490,14273,30763,2
2023-02-02,7호선,가산디지털단지,50356,50366,100722,2
2023-02-02,8호선,잠실(송파구청),16302,19064,35366,2
2023-02-02,9호선,고속터미널,13605,18149,31754,2
2023-02-02,경부선,서울역,7799,2440,10239,2
2023-02-02,경부선,가산디지털단지,19379,22581,41960,2
2023-02-02,경의선,서울역,4913,6092,11005,2
2023-02-02,경의선,홍대입구,1847,2340,4187,2
2023-02-02,신림선,신림,1813,2425,4238,2
2023-02-03,2호선,선릉,64764,56986,121750,2
2023-02-03,신림선,신림,1800,2449,4249,2
2023-02-03,1호선,서울역,57970,55302,113272,2
2023-02-03,2호선,잠실(송파구청),82870,81914,164784,2
2023-02-03,2호선,강남,97528,95675,193203,2
2023-02-03,2호선,사당,44256,49595,93851,2
2023-02-03,2호선,신림,62038,60401,122439,2
2023-02-03,2호선,구로디지털단지,66563,66405,132968,2
2023-02-03,2호선,홍대입구,69781,77193,146974,2
2023-02-03,3호선,고속터미널,50602,51085,101687,2
2023-02-03,4호선,서울역,13304,22650,35954,2
2023-02-03,4호선,사당,29817,25620,55437,2
2023-02-03,7호선,고속터미널,19480,15622,35102,2
2023-02-03,7호선,가산디지털단지,50057,49556,99613,2
2023-02-03,8호선,잠실(송파구청),17107,20128,37235,2
2023-02-03,9호선,고속터미널,15023,20990,36013,2
2023-02-03,경부선,서울역,10669,3161,13830,2
2023-02-03,경부선,가산디지털단지,19791,22691,42482,2
2023-02-03,경의선,서울역,4917,6219,11136,2
2023-02-03,경의선,홍대입구,2127,2631,4758,2
2023-02-03,공항철도 1호선,서울역,12777,11497,24274,2
2023-02-03,공항철도 1호선,홍대입구,13879,14748,28627,2
2023-02-03,분당선,선릉,15198,23060,38258,2
2023-02-04,2호선,홍대입구,80530,89117,169647,2
2023-02-04,3호선,고속터미널,54951,53585,108536,2
2023-02-04,4호선,서울역,7145,17136,24281,2
2023-02-04,4호선,사당,24241,22561,46802,2
2023-02-04,7호선,고속터미널,16602,12234,28836,2
2023-02-04,7호선,가산디지털단지,15167,13379,28546,2
2023-02-04,8호선,잠실(송파구청),15617,18315,33932,2
2023-02-04,1호선,서울역,43592,41520,85112,2
2023-02-04,9호선,고속터미널,14222,21219,35441,2
2023-02-04,경부선,서울역,10269,2807,13076,2
2023-02-04,경부선,가산디지털단지,6774,8848,15622,2
2023-02-04,신림선,신림,1398,1900,3298,2
2023-02-04,2호선,구로디지털단지,38096,37567,75663,2
2023-02-04,2호선,신림,49295,47385,96680,2
2023-02-04,2호선,사당,36438,40059,76497,2
2023-02-04,2호선,강남,64223,63820,128043,2
2023-02-04,2호선,선릉,26476,23018,49494,2
2023-02-04,2호선,잠실(송파구청),76777,74255,151032,2
2023-02-04,경의선,서울역,1659,1650,3309,2
2023-02-04,경의선,홍대입구,2525,3238,5763,2
2023-02-04,분당선,선릉,5295,8629,13924,2
2023-02-04,공항철도 1호선,홍대입구,17181,17898,35079,2
2023-02-04,공항철도 1호선,서울역,11507,10996,22503,2
2023-02-05,경의선,서울역,1194,1094,2288,2
2023-02-05,1호선,서울역,32061,31122,63183,2
2023-02-05,2호선,잠실(송파구청),56390,52982,109372,2
2023-02-05,2호선,선릉,13660,11592,25252,2
2023-02-05,2호선,강남,36169,34285,70454,2
2023-02-05,2호선,사당,24610,27056,51666,2
2023-02-05,2호선,신림,36780,35760,72540,2
2023-02-05,2호선,구로디지털단지,26410,25915,52325,2
2023-02-05,2호선,홍대입구,65186,63781,128967,2
2023-02-05,3호선,고속터미널,43610,41691,85301,2
2023-02-05,4호선,서울역,4947,12960,17907,2
2023-02-05,4호선,사당,17060,16213,33273,2
2023-02-05,신림선,신림,1069,1571,2640,2
2023-02-05,공항철도 1호선,서울역,10815,9824,20639,2
2023-02-05,공항철도 1호선,홍대입구,14915,13338,28253,2
2023-02-05,분당선,선릉,2811,4324,7135,2
2023-02-05,경의선,홍대입구,2274,2825,5099,2
2023-02-05,경부선,가산디지털단지,4855,6686,11541,2
2023-02-05,경부선,서울역,9535,2340,11875,2
2023-02-05,9호선,고속터미널,11280,16204,27484,2
2023-02-05,7호선,고속터미널,13174,9134,22308,2
2023-02-05,7호선,가산디지털단지,10534,9745,20279,2
2023-02-05,8호선,잠실(송파구청),11432,12859,24291,2
2023-02-06,경의선,홍대입구,1845,2295,4140,2
2023-02-06,경의선,서울역,4920,6121,11041,2
2023-02-06,2호선,강남,89001,85330,174331,2
2023-02-06,신림선,신림,1722,2488,4210,2
2023-02-06,공항철도 1호선,서울역,10452,9321,19773,2
2023-02-06,공항철도 1호선,홍대입구,12085,11548,23633,2
2023-02-06,7호선,가산디지털단지,50359,50559,100918,2
2023-02-06,7호선,고속터미널,17414,14325,31739,2
2023-02-06,경부선,가산디지털단지,19736,22711,42447,2
2023-02-06,경부선,서울역,8037,2542,10579,2
2023-02-06,9호선,고속터미널,13257,17066,30323,2
2023-02-06,8호선,잠실(송파구청),15248,17963,33211,2
2023-02-06,4호선,사당,26080,21900,47980,2
2023-02-06,4호선,서울역,12860,19708,32568,2
2023-02-06,2호선,선릉,63510,56229,119739,2
2023-02-06,2호선,잠실(송파구청),75806,75377,151183,2
2023-02-06,1호선,서울역,51082,49338,100420,2
2023-02-06,3호선,고속터미널,43072,40894,83966,2
2023-02-06,2호선,홍대입구,60788,62854,123642,2
2023-02-06,2호선,구로디지털단지,63657,63690,127347,2
2023-02-06,2호선,신림,57839,55940,113779,2
2023-02-06,2호선,사당,38544,42878,81422,2
2023-02-06,분당선,선릉,15067,22906,37973,2
2023-02-07,4호선,서울역,13002,20057,33059,2
2023-02-07,신림선,신림,1698,2373,4071,2
2023-02-07,분당선,선릉,15587,23690,39277,2
2023-02-07,공항철도 1호선,홍대입구,12045,11805,23850,2
2023-02-07,공항철도 1호선,서울역,10117,9013,19130,2
2023-02-07,경의선,홍대입구,1859,2168,4027,2
2023-02-07,경의선,서울역,4985,6245,11230,2
2023-02-07,9호선,고속터미널,13468,17572,31040,2
2023-02-07,8호선,잠실(송파구청),16058,18591,34649,2
2023-02-07,7호선,가산디지털단지,50515,50621,101136,2
2023-02-07,7호선,고속터미널,17018,14594,31612,2
2023-02-07,4호선,사당,27729,23557,51286,2
2023-02-07,3호선,고속터미널,43680,41557,85237,2
2023-02-07,2호선,홍대입구,62742,65833,128575,2
2023-02-07,2호선,구로디지털단지,65370,65257,130627,2
2023-02-07,2호선,신림,59426,57422,116848,2
2023-02-07,2호선,사당,41079,45262,86341,2
2023-02-07,2호선,강남,92040,89033,181073,2
2023-02-07,2호선,선릉,65995,58088,124083,2
2023-02-07,2호선,잠실(송파구청),80056,79337,159393,2
2023-02-07,1호선,서울역,51806,49819,101625,2
2023-02-07,경부선,가산디지털단지,19891,22809,42700,2
2023-02-07,경부선,서울역,7397,2280,9677,2
2023-02-08,경의선,서울역,4927,6254,11181,2
2023-02-08,경의선,홍대입구,1938,2406,4344,2
2023-02-08,신림선,신림,1755,2402,4157,2
2023-02-08,분당선,선릉,15363,23534,38897,2
2023-02-08,공항철도 1호선,홍대입구,12678,12656,25334,2
